Date,Close,High,Low,Open,Volume,Above SMA 20,Above SMA 50,Above SMA 200,A,D,AD Change,AD,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2019-12-30,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,372,399,412,117,375,-258,-64834,-0.005780822450430323,1.0239613113722577,DAY,0.0004716393978119182,0.0,1.0026536974836608,ENPH,-0.01038863511031083,0.0,0.9266784581188509,GLPG,-0.0007260169130878236,0.0,0.9972273324764639,CRSP,-0.01263445492710813,0.0,0.926441949851504,UPBD,0.0025245536051621276,0.0,1.0154711202143598,-0.020752913947532738,0.9945702023719512
2019-12-31,3230.780029296875,3231.719970703125,3212.030029296875,3215.179931640625,2894760000,405,401,415,371,121,250,-64584,0.0029460216619106028,1.0269779235765186,DAY,-0.0003823110681634434,0.0,1.0007370694532458,ENPH,0.005991314910466273,0.0,0.9544385704355277,GLPG,-0.0016970318510753702,0.0,0.9887656997465865,CRSP,-0.0030239371635961687,0.0,0.9124344386411517,UPBD,-0.0002770074788017496,0.0,1.014064654740327,0.0006110273488295413,0.9951779119659314
2020-01-02,3257.85009765625,3258.139892578125,3235.530029296875,3244.669921875,3459930000,381,398,419,302,190,112,-64472,0.008378802677341701,1.0355827689521524,DAY,0.006305243006004036,0.0,1.032286521493341,ENPH,0.024569468770906114,0.0,1.0716888136858476,GLPG,0.005086297403925456,0.0,1.0139114818051445,CRSP,-0.00520482428779372,0.0,0.8886891340048573,UPBD,-0.0025658897072525556,0.0,1.0010547644398928,0.02819029518578933,1.0232322710666284
2020-01-03,3234.85009765625,3246.14990234375,3222.340087890625,3226.360107421875,3484700000,343,388,414,145,347,-202,-64674,-0.007059870562045378,1.0282716886470658,DAY,-0.0014567110290955477,-0.0002913422058191095,0.9927164448545223,ENPH,-0.0003408264267247274,-6.816528534494549e-05,0.9982958678663764,GLPG,-0.002838412521862277,-0.0005676825043724555,0.9858079373906886,UPBD,0.0037615026050384693,-0.0009224621568782022,1.0188075130251923,ARES,-0.0016881826519420384,0.0007523005210076939,0.9915590867402898,-0.00365998165599314,1.0194872597247044
2020-01-06,3246.280029296875,3246.840087890625,3214.639892578125,3217.550048828125,3702460000,332,379,416,265,227,38,-64636,0.0035333728907271933,1.0319049559560336,DAY,-0.0002877239851758695,0.0,0.9912883031962064,ENPH,0.0025264521701576117,0.0,1.0109066016755284,GLPG,-0.0026975390276660297,0.0,0.972511660466217,UPBD,0.0005573136773462828,0.0,1.0216464898331528,ARES,0.0019863509493557975,0.0,1.0014070084067346,0.0020848537840177928,1.0216127415958993
2020-01-07,3237.179931640625,3244.909912109375,3232.429931640625,3241.860107421875,3435910000,291,360,407,195,297,-102,-64738,-0.0028032386528962228,1.0290122800973824,DAY,0.0020169915323727584,0.0,1.001285403764641,ENPH,0.002225218647361826,0.0,1.0221540427794762,GLPG,0.0005236192759658032,0.0,0.9750577897238251,UPBD,0.0007641499702886634,0.0,1.0255499455074104,ARES,-0.0008429432038201013,0.0,0.9971863622467632,0.00468703622216895,1.0264010775207886
2020-01-08,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,307,369,410,345,147,198,-64540,0.004902451368978156,1.0340569627586411,DAY,0.0007702086456023772,0.0,1.005141397138116,ENPH,0.00673558010396862,0.0,1.0565780449481588,GLPG,-7.737120877571169e-05,0.0,0.9746805827247396,UPBD,-6.920826715512973e-05,0.0,1.0251950628343625,ARES,0.003781062225787846,0.0,1.0160384806785734,0.011140271499428001,1.0378354641916756
2020-01-09,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,334,385,422,372,120,252,-64288,0.006655262605488987,1.0409388833948343,DAY,0.00312590550282299,0.0,1.0208512822602622,ENPH,0.0038064525973412256,0.0,1.076687116165592,GLPG,0.0038022374734658195,0.0,0.9932104179062171,UPBD,0.0010384503663442236,0.0,1.0305181337772356,ARES,0.0017169733584720516,0.0,1.024761035691111,0.013490019298446312,1.0518358846322333
2020-01-10,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,314,378,417,192,300,-108,-64396,-0.002855178689662563,1.0379668168777243,DAY,2.796448339834612e-05,5.592896679669224e-06,1.0001398224169917,ENPH,-0.005824628501741725,-0.0011649257003483449,0.9708768574912914,GLPG,0.0018134381366732288,0.0003626876273346458,1.0090671906833661,CRSP,-0.006655380001899795,0.00023415397693833385,0.966723099990501,UPBD,0.0011707698846916692,-0.00023066046087703908,1.0058538494234583,-0.01026098765915101,1.0410430096005698
2020-01-13,3288.1298828125,3288.1298828125,3268.429931640625,3271.1298828125,3459390000,349,389,424,384,108,276,-64120,0.006976215252569862,1.045207896817288,DAY,0.0031053312170095993,0.0,1.0156686494766214,ENPH,0.0007825291094547548,0.0,0.9746755545047059,GLPG,-0.004083549480371329,0.0,0.988464311672492,CRSP,-0.0030383967420066107,0.0,0.9520366584033326,UPBD,0.003765845473652574,0.0,1.024793300253495,0.0005317595777389883,1.041596594191763
2020-01-14,3283.14990234375,3294.25,3277.18994140625,3285.35009765625,3687620000,352,384,428,252,240,12,-64108,-0.001514532772802224,1.0436248952031666,DAY,-0.000413227352704082,0.0,1.0135701391403826,ENPH,-0.0038324139983403117,0.0,0.9559987533100862,GLPG,0.003371428764055651,0.0,1.0051269967355676,CRSP,0.002339374833280772,0.0,0.96317251139848,UPBD,0.0006720509117247087,0.0,1.0282368666123187,0.002137213158016738,1.0438227081382152
2020-01-15,3289.2900390625,3298.659912109375,3280.68994140625,3282.27001953125,3721490000,359,382,432,307,185,122,-63986,0.0018701968845122874,1.045576679230775,DAY,0.002484476366567323,0.0,1.0261610944231458,ENPH,-0.00026490671865433415,0.0,0.9547325008462012,GLPG,0.0058092941759536835,0.0,1.0343223887767163,CRSP,-0.00040214119058694657,0.0,0.9612358546961081,UPBD,0.002612169745297788,0.0,1.0416665127821412,0.010238892378577516,1.0545102965091577
2020-01-16,3316.81005859375,3317.110107421875,3302.820068359375,3302.969970703125,3540580000,401,413,439,430,62,368,-63618,0.00836655302646827,1.054324551960798,DAY,-0.0014451228093313785,0.0,1.018746450405149,ENPH,0.004442971350687408,0.0,0.9759417465903503,GLPG,0.0075913244247630025,0.0,1.0735817728417159,CRSP,0.00023505605510480977,0.0,0.9623655762362588,UPBD,0.0033057926772818826,0.0,1.058884180432766,0.014130021698505725,1.0694105498801298
2020-01-17,3329.6201171875,3329.8798828125,3318.860107421875,3323.659912109375,3726220000,399,417,439,307,185,122,-63496,0.003862162248501333,1.058396524443049,DAY,-0.0002471747823888704,-4.943495647777408e-05,0.9987641260880556,ENPH,0.004346416334427339,0.0008692832668854678,1.0217320816721367,GLPG,0.0013619355175634063,0.00027238710351268125,1.006809677587817,UPBD,0.0022764650847280077,0.00029506623582274986,1.01138232542364,ARES,0.00244354166435512,0.00045529301694560156,1.0122177083217756,0.01202377848537373,1.0822689054418104
2020-01-21,3320.7900390625,3329.7900390625,3316.610107421875,3321.030029296875,4104840000,359,397,429,221,271,-50,-63546,-0.0026519776473655776,1.0555896805181768,DAY,-0.0014024532179039097,0.0,0.9917605262752598,ENPH,-0.0015238080705915148,0.0,1.0139474637119654,GLPG,0.009653467536154281,0.0,1.0554057002762167,UPBD,-0.005980739818957881,0.0,0.9811382526943832,ARES,-0.0019312115282216213,0.0,1.0024436757848703,-0.0011847450995206461,1.0809866926597247
2020-01-22,3321.75,3337.77001953125,3320.0400390625,3330.02001953125,3623780000,348,389,429,247,245,2,-63544,0.0002890760711180551,1.0558948262357337,DAY,0.0007754050804878788,0.0,0.9956056070287657,ENPH,0.0023032668439903147,0.0,1.0256244215855446,GLPG,-0.002664649550329834,0.0,1.041344268652934,UPBD,0.0013920992717983084,0.0,0.9879674619299297,ARES,0.0035210939545863074,0.0,1.0200921676179673,0.0053272156005329755,1.0867453418328301
2020-01-23,3325.5400390625,3326.8798828125,3301.8701171875,3315.77001953125,3766710000,352,386,430,303,189,114,-63430,0.0011409766124783616,1.0570995775377057,DAY,0.00022069470635774913,0.0,0.9967042314642224,ENPH,0.0028462924961878858,0.0,1.0402205570608745,GLPG,-0.002887468277269134,0.0,1.026310025945677,UPBD,-0.0012508345303761548,0.0,0.9817885428485794,ARES,0.0017567602375535341,0.0,1.0290524544115225,0.0006854446324538802,1.0874902455942337
2020-01-24,3295.469970703125,3333.179931640625,3281.530029296875,3333.10009765625,3708780000,286,350,414,90,402,-312,-63742,-0.009042160974207403,1.047541112991843,DAY,-0.0027555799800824234,-0.0005511159960164847,0.9862221000995879,ENPH,0.003928912217712988,0.0007857824435425977,1.019644561088565,GLPG,-0.0006376608993573286,-0.00012753217987146573,0.9968116955032134,UPBD,0.0013912087894737192,0.00027824175789474385,1.0069560439473686,ARES,-0.004221707600426794,-0.0008443415200853589,0.978891461997866,-0.002753792967215807,1.0844955226040005
2020-01-27,3243.6298828125,3258.85009765625,3234.5,3247.159912109375,3831050000,229,297,384,58,434,-376,-64118,-0.015730711659182384,1.0310625457922293,DAY,-0.0002794033852000055,0.0,0.9848443311329534,ENPH,-0.01681957147301789,0.0,0.9338946382270495,GLPG,-0.00353561231595847,0.0,0.9791899969666503,UPBD,-0.0019078826776652846,0.0,0.9973502739802809,ARES,-0.006037678434782557,0.0,0.9493403026473796,-0.028580148286624203,1.0535004797517982
2020-01-28,3276.239990234375,3285.780029296875,3253.219970703125,3255.35009765625,3531570000,265,317,400,407,85,322,-63796,0.010053584595046017,1.041428420319135,DAY,0.003889197885756968,0.0,1.0039956035851636,ENPH,0.0152921593134717,0.0,1.005300966175875,GLPG,0.0026488269021435864,0.0,0.9921585209980261,UPBD,0.0013284303536196251,0.0,1.0039748258660122,ARES,0.0031128411468150487,0.0,0.9641160304294326,0.026271455601806926,1.0811774708320798
2020-01-29,3273.39990234375,3293.469970703125,3271.889892578125,3289.4599609375,3600250000,247,304,391,203,289,-86,-63882,-0.0008668741908683941,1.0405256328999235,DAY,-0.0004940312841808626,0.0,1.001515577398408,ENPH,0.001985109666032958,0.0,1.015279129502015,GLPG,-0.0014243524390672225,0.0,0.9850926039514019,UPBD,-0.0001319775024908987,0.0,1.0033123154156045,ARES,0.002572483874430631,0.0,0.9765168951362315,0.002507232314724605,1.0838882339249023
2020-01-30,3283.659912109375,3285.909912109375,3242.800048828125,3256.449951171875,3790350000,260,310,392,295,197,98,-63784,0.003134358792605374,1.0437870135663347,DAY,0.005888015731939023,0.0,1.031000274775927,ENPH,0.005712532346135957,0.0,1.0442782038402,GLPG,-0.001460810158680337,0.0,0.9778974375359365,UPBD,-0.001914764322747309,0.0,0.9937067822849506,ARES,-0.002485809595905475,0.0,0.9643797197937642,0.005739164000741859,1.0901088462578716
2020-01-31,3225.52001953125,3282.330078125,3214.679931640625,3282.330078125,4529700000,167,251,368,40,452,-412,-64196,-0.01770582037552626,1.0253059081938223,NOW,-0.0019846520574397174,-0.0008231997208842713,0.9900767397128014,DAY,-0.004115998604421356,-0.0023529425165359544,0.9794200069778932,ENPH,-0.01176471258267977,-0.000720799456473289,0.9411764370866011,GLPG,-0.0036039972823664447,-0.0011600051925543078,0.9819800135881678,UPBD,-0.005800025962771538,-0.0005362525301856102,0.9709998701861423,-0.03286258590631226,1.0542850506504913
2020-02-03,3248.919921875,3268.43994140625,3235.659912109375,3235.659912109375,3760460000,212,270,372,370,122,248,-63948,0.007254613892351713,1.0327441066793155,NOW,0.002938829234111928,0.0,1.0046250720462124,DAY,0.004802843810191826,0.0,1.0029400135683522,ENPH,0.008883234078994473,0.0,0.9829798900879726,GLPG,0.007097979388038223,0.0,1.0168303830677394,UPBD,-0.006453851026433655,0.0,0.9396664276418034,0.017269035484902797,1.0724915366013772
2020-02-04,3297.590087890625,3306.919921875,3280.610107421875,3280.610107421875,3996900000,269,310,389,407,85,322,-63626,0.014980414164082134,1.0482150411228865,NOW,0.005145679637644696,0.0,1.03047246592969,DAY,0.0075682777412601435,0.0,1.0408926564708947,ENPH,0.02417985163005314,0.0,1.1018214295762383,GLPG,0.017288455121446545,0.0,1.1047275152866889,UPBD,-0.012628582443763903,0.0,0.8803331528862453,0.04155368168664063,1.117057508524927
2020-02-05,3334.68994140625,3337.580078125,3313.75,3324.909912109375,4121480000,331,351,406,380,112,268,-63358,0.01125059589785371,1.0600080849646123,NOW,-0.007686844204308519,0.0,0.9908670594175343,DAY,-0.011452045498578834,0.0,0.9812909061656884,ENPH,5.419144238349993e-05,0.0,1.1021199760388272,GLPG,-0.004402970528459571,0.0,1.0804071018277606,UPBD,0.009238932632023333,0.0,0.9209998463525089,-0.014248736156940089,1.1011408508138265
2020-02-06,3345.780029296875,3347.9599609375,3334.389892578125,3344.919921875,3887250000,320,341,408,246,246,0,-63358,0.003325672876785646,1.0635333251019525,NOW,0.0018907014517171473,0.0,1.0002342283560315,DAY,-0.02056381048721212,0.0,0.8803955050296091,ENPH,0.008019504461418192,0.0,1.1463122563631345,GLPG,0.0027240814951995152,0.0,1.0951226867946162,UPBD,0.0010858063571721032,0.0,0.9259999837931293,-0.0068437167217051615,1.0936049547601594
2020-02-07,3327.7099609375,3341.419921875,3322.1201171875,3335.5400390625,3733920000,282,326,390,141,351,-210,-63568,-0.005400853672730133,1.0577893372370049,ENPH,-0.0017712954310677544,-3.8832979989153585e-05,0.9911435228446612,GLPG,-0.0013920145997195377,-0.00022196444410165248,0.9930399270014023,POWI,-0.000758656687975852,-0.0003542590862135509,0.9962067165601207,ETR,0.0008066445609499429,-0.00027840291994390753,1.0040332228047497,APPF,-0.00036469728500412304,-9.754048726699488e-05,0.9981765135749794,-0.004471019360332583,1.088715425834871
2020-02-10,3352.090087890625,3352.260009765625,3317.77001953125,3318.280029296875,3462730000,312,335,394,365,127,238,-63330,0.007326397804890528,1.0655391227153748,ENPH,0.0029435026781581275,0.0,1.0057306909143229,GLPG,0.005898795709834115,0.0,1.0223286253068515,POWI,0.010175086984847637,0.0,1.046889166539564,ETR,0.0014400503457069115,0.0,1.0112625147527556,APPF,-0.0002338380050759259,0.0,0.9970094555517393,0.02022359771347087,1.1107331686314055
2020-02-11,3357.75,3375.6298828125,3352.719970703125,3365.8701171875,3762940000,332,349,401,360,132,228,-63102,0.0016884725532351208,1.067338256278478,ENPH,0.005439001400994715,0.0,1.0330815440988548,GLPG,0.0021801615566547027,0.0,1.0334728331426597,POWI,-0.002577076786716726,0.0,1.0333995976927925,ETR,0.0,0.0,1.0112625147527556,APPF,0.0014777884099737015,0.0,1.004376300641982,0.006519874580906393,1.1179750095837349
2020-02-12,3379.449951171875,3381.469970703125,3369.719970703125,3370.5,3930910000,369,359,412,342,150,192,-62910,0.006462646466197652,1.0742360860886535,ENPH,0.009278871203565853,0.0,1.0810106970512259,GLPG,0.000856435754131546,0.0,1.0378983485687947,POWI,0.003953349621715541,0.0,1.0538265472358914,ETR,0.0008089505697951971,0.0,1.0153528216903644,APPF,-0.00043573428962466747,0.0,1.0021880946726014,0.014461872859583468,1.1341430220325266
2020-02-13,3373.93994140625,3385.090087890625,3360.52001953125,3365.89990234375,3500890000,363,355,403,267,225,42,-62868,-0.0016304457368023773,1.072484602441771,ENPH,-0.0007710836019860778,0.0,1.0768429489408873,GLPG,-0.0006357138454903045,0.0,1.0345993168168113,POWI,-0.001499483226927878,0.0,1.0459255710775337,ETR,0.0025539982369858997,0.0,1.0283188682729436,APPF,0.0005822549825945433,0.0,1.0051057397307017,0.00022997254517618246,1.1344038437898973
2020-02-14,3380.159912109375,3380.68994140625,3366.14990234375,3378.080078125,3419700000,359,351,407,279,213,66,-62802,0.0018435333204338544,1.0744617635420246,GEN,-0.0007783670762704006,-0.00024189646741870966,0.996108164618648,ENPH,-0.0012094823370935482,0.0002846455974810258,0.9939525883145323,UPBD,-0.006361353671793881,-0.0012270901656338618,0.9681932316410305,GLPG,0.001423227987405129,0.00026718883949275354,1.0071161399370256,ETR,0.0013359441974637677,0.0006357046133253519,1.0066797209873188,-0.005871478483042375,1.1277432160300045
2020-02-18,3370.2900390625,3375.010009765625,3355.610107421875,3369.0400390625,3750400000,334,328,395,189,303,-114,-62916,-0.002919942636890105,1.0713243968269501,GEN,-0.0012584467942968304,0.0,0.9898404189859619,ENPH,-0.004477984814924052,0.0,0.9716980653283976,UPBD,0.0028601897743729676,0.0,0.9820393135448146,GLPG,0.003892048909195989,0.0,1.0267148663064036,ETR,0.0009691339267142052,0.0,1.0115577583420388,0.0019849410010622792,1.129981719778172
2020-02-19,3386.14990234375,3393.52001953125,3378.830078125,3380.389892578125,3614200000,357,340,401,304,188,116,-62800,0.004705785881164548,1.0763658200476856,GEN,0.0016560848389334027,0.0,0.9980367175401925,ENPH,0.08488923987524029,0.0,1.384131616098244,UPBD,-0.00965809271747502,0.0,0.9346161798327078,GLPG,0.0020073430358188205,0.0,1.0370197109896626,ETR,-0.0025077392403179523,0.0,0.9988741429198268,0.07638683579219953,1.2162974478550546
2020-02-20,3373.22998046875,3389.14990234375,3341.02001953125,3380.449951171875,4019180000,350,337,406,243,249,-6,-62806,-0.00381551976362815,1.0722589249883998,GEN,0.0008695868767579995,0.0,1.0023761157006705,ENPH,0.005312829169300004,0.0,1.4208998902190295,UPBD,-0.009555559125697367,0.0,0.8899622790015836,GLPG,-0.004979739247954762,0.0,1.011199272211073,ETR,-0.0024645135067533856,0.0,0.9865654488359636,-0.01081739583434751,1.2031402769092998
2020-02-21,3337.75,3360.760009765625,3328.449951171875,3360.5,3908780000,300,309,398,129,363,-234,-63040,-0.01051810302712286,1.0609807951436199,NOW,-0.0036202554646454117,-0.00037745041423397745,0.9818987226767729,GEN,-0.0018872520711698871,0.0002383373947021195,0.9905637396441506,ENPH,0.0011916869735105974,-8.662314448736625e-05,1.005958434867553,EHTH,-0.024815179124261132,0.0021519750460949894,0.8759241043786944,GOTU,-1.2541744846849933e-05,-6.432669504187011e-05,0.9999372912757658,-0.02728162924437879,1.170316649945681
2020-02-24,3225.889892578125,3259.81005859375,3214.64990234375,3257.610107421875,4851160000,133,218,350,18,474,-456,-63496,-0.03351362667122315,1.025423480869839,NOW,-0.006339998304382189,0.0,0.9507725414925441,GEN,-0.005373764214143196,0.0,0.9639484597645126,ENPH,-0.01296328252213399,0.0,0.9407558178839939,EHTH,-0.019571171424113,0.0,0.790209800372154,GOTU,0.01264043478975232,0.0,1.0631355018968303,-0.031607781675020055,1.1333255367835569
2020-02-25,3128.2099609375,3246.989990234375,3118.77001953125,3238.93994140625,5596760000,49,134,282,10,482,-472,-63968,-0.030279995565056117,0.9943736624167959,NOW,-0.002302432165725188,0.0,0.9398270950834405,GEN,-0.00793167925849001,0.0,0.9257198097416747,ENPH,-0.01577993821239525,0.0,0.86653047448819,EHTH,-0.007568475020693888,0.0,0.7603063846960333,GOTU,-0.005856442404116047,0.0,1.0320045427236813,-0.03943896706142039,1.0886283482684835
2020-02-26,3116.389892578125,3182.510009765625,3108.989990234375,3139.89990234375,5484650000,47,121,267,131,361,-230,-64198,-0.0037785406053220116,0.9906163811564913,NOW,0.0027599100910612687,0.0,0.9527962865013084,GEN,0.0017772689316249313,0.0,0.9339460750278927,ENPH,0.0038113845851760254,0.0,0.8830438789534377,EHTH,-0.0042221506391021185,0.0,0.7442557442557444,GOTU,-0.0026763445250442388,0.0,1.0181945441849847,0.0014500684437158684,1.090206933883242
