Date,Adj Close,Close,High,Low,Open,Volume
2025-01-10,4.110000133514404,4.110000133514404,4.710000038146973,3.8299999237060547,4.400000095367432,1558600
2025-01-13,4.360000133514404,4.360000133514404,4.900000095367432,4.179999828338623,4.400000095367432,685100
2025-01-14,4.385000228881836,4.385000228881836,4.798999786376953,4.10099983215332,4.400000095367432,189300
2025-01-15,4.389999866485596,4.389999866485596,4.650000095367432,4.239999771118164,4.420000076293945,137300
2025-01-16,4.429999828338623,4.429999828338623,4.550000190734863,4.28000020980835,4.460000038146973,96800
2025-01-17,4.630000114440918,4.630000114440918,4.800000190734863,4.389999866485596,4.579999923706055,21700
2025-01-21,4.539999961853027,4.539999961853027,4.880000114440918,4.499000072479248,4.880000114440918,256400
2025-01-22,4.559999942779541,4.559999942779541,4.699999809265137,4.449999809265137,4.559999942779541,74000
2025-01-23,5.039999961853027,5.039999961853027,5.599999904632568,4.110000133514404,4.179999828338623,645800
2025-01-24,5.0,5.0,5.0,4.710000038146973,4.889999866485596,53100
2025-01-27,5.860000133514404,5.860000133514404,6.199999809265137,4.710000038146973,4.949999809265137,761400
2025-01-28,6.619999885559082,6.619999885559082,6.840000152587891,5.739999771118164,5.909999847412109,101200
2025-01-29,6.320000171661377,6.320000171661377,6.829999923706055,6.010000228881836,6.829999923706055,101300
2025-01-30,5.559999942779541,5.559999942779541,6.610000133514404,5.320000171661377,6.300000190734863,87600
2025-01-31,5.760000228881836,5.760000228881836,5.96999979019165,5.610000133514404,5.670000076293945,32300
2025-02-03,5.980000019073486,5.980000019073486,6.260000228881836,5.610000133514404,5.929999828338623,77400
2025-02-04,5.59499979019165,5.59499979019165,6.199999809265137,5.349999904632568,5.960000038146973,319700
2025-02-05,5.150000095367432,5.150000095367432,5.906000137329102,4.800000190734863,5.809999942779541,101700
2025-02-06,5.639999866485596,5.639999866485596,5.639999866485596,5.210000038146973,5.210000038146973,14600
2025-02-07,5.460000038146973,5.460000038146973,5.5,5.019999980926514,5.110000133514404,4800
2025-02-10,5.590000152587891,5.590000152587891,5.610000133514404,5.579999923706055,5.610000133514404,1100
2025-02-11,5.429999828338623,5.429999828338623,5.599999904632568,5.320000171661377,5.590000152587891,12200
2025-02-12,4.920000076293945,4.920000076293945,5.429999828338623,4.6519999504089355,5.429999828338623,50900
2025-02-13,4.659999847412109,4.659999847412109,5.460000038146973,4.521999835968018,4.960000038146973,40000
